#        ag2   7.5437   7.4131 0.1306
#       alf3  14.8409  15.3078 -0.4669
#       ali3   9.9053   9.8414 0.0639
#         ar  15.5877  15.6254 -0.0377
#        as2  10.0291   9.9134 0.1157
#       ash3  10.3867  10.4198 -0.0331
#       b2h6  12.3111  12.2873 0.0238
#        bh3  13.3015  13.3106 -0.0091
#        br2  10.4926  10.5427 -0.0501
#        brk   8.0890   8.1733 -0.0843
#       c2h2  11.5232  11.5527 -0.0295
#     c2h3br   9.2452   9.2874 -0.0422
#     c2h3cl  10.0667  10.1272 -0.0605
#      c2h3f  10.4812  10.5976 -0.1164
#      c2h3i   9.3836   9.3648 0.0189
#       c2h4  10.5877  10.6851 -0.0974
#      c2h4o   9.9798  10.1836 -0.2038
#       c2h6  12.6428  12.7057 -0.0629
#      c2h6o  10.4143  10.6130 -0.1987
#       c3h6  10.7763  10.8550 -0.0787
#       c3h8  11.9665  12.0485 -0.0820
#         c4  11.3531  11.2735 0.0796
#      c4h10  11.4843  11.5640 -0.0797
#     c4h10o   9.5483   9.7491 -0.2008
#   c4h4n2o2   9.5746   9.5662 0.0084
#    c4h5n3o   8.8130   8.7845 0.0285
#     c5h5n5   8.4322   8.3287 0.1035
#    c5h5n5o   8.1519   8.0409 0.1110
#      c5h5n   9.5850   9.7176 -0.1327
#       c5h6   8.6770   8.6933 -0.0163
#   c5h6n2o2   9.1575   9.1517 0.0058
#       c6f6  10.1501  10.1452 0.0049
#    c6h5nh2   8.0197   7.9759 0.0438
#     c6h5oh   8.7405   8.6934 0.0470
#       c6h6   9.4037   9.3159 0.0879
#       c7h8   8.9947   8.9038 0.0909
#      c8h10   8.9531   8.8532 0.0999
#       c8h8   8.3566   8.4048 -0.0482
#       cbr4  10.4527  10.4759 -0.0232
#       ccl4  11.5616  11.6040 -0.0424
#        cf4  15.9402  16.2371 -0.2969
#      ch2o2  11.2145  11.4226 -0.2081
#        ch4  14.3068  14.3820 -0.0752
#       ch4o  10.7589  10.9603 -0.2014
#        ci4   9.3487   9.3040 0.0447
#        cl2  11.3960  11.4560 -0.0600
#        clh  12.5943  12.6440 -0.0497
#     con2h4   9.8835  10.0789 -0.1954
#        cu2   7.4116   7.3761 0.0356
#         f2  15.2909  15.5281 -0.2372
#       f2mg  13.1090  13.7057 -0.5967
#         fh  15.5158  15.9007 -0.3849
#       gacl   9.6935   9.7868 -0.0934
#       geh4  12.5901  12.5319 0.0582
#         h2  16.3085  16.4029 -0.0944
#     h2nnh2   9.5101   9.6212 -0.1111
#        h2o  12.2135  12.4765 -0.2630
#         he  24.5483  24.5122 0.0361
#       hooh  11.2208  11.3886 -0.1678
#         i2   9.5737   9.5509 0.0228
#         k2   4.0283   4.0795 -0.0513
#         kh   6.0922   6.1257 -0.0335
#         kr  13.9624  13.9783 -0.0159
#        li2   5.1730   5.2703 -0.0973
#        lif  10.6875  11.2754 -0.5879
#        lih   7.9778   7.9617 0.0162
#      mgcl2  11.6634  11.7559 -0.0925
#         n2  15.6219  15.5961 0.0258
#        na2   4.8602   4.9408 -0.0806
#        na4   4.1059   4.2515 -0.1455
#        na6   4.3230   4.3703 -0.0473
#       nacl   8.9792   9.1196 -0.1403
#       nccu  10.3467  10.6944 -0.3477
#        nch  13.8401  13.9015 -0.0614
#         ne  20.7757  21.2065 -0.4308
#        nh3  10.6254  10.7680 -0.1426
#         p2  10.6739  10.5941 0.0798
#        ph3  10.5028  10.5663 -0.0635
#         pn  11.7236  11.7983 -0.0747
#        rb2   3.8741   3.9327 -0.0587
#        sf4  12.4946  12.7023 -0.2077
#        sh2  10.2992  10.3529 -0.0537
#      si2h6  10.7137  10.7058 0.0079
#     si5h12   9.3546   9.3563 -0.0017
#       sih4  12.9091  12.8441 0.0650
#       tif4  14.9521  15.6896 -0.7375
#         xe  12.2394  12.2329 0.0065
# mean error = -0.08322921950247675
# mean abs error = 0.11685800212542383
-1.25 0
-1.15 0
-1.05 0
-0.95 0
-0.85 0
-0.75 1
-0.65 2
-0.55 1
-0.45 2
-0.35 3
-0.25 9
-0.15 27
-0.05 30
0.05 12
0.15 0
0.25 0
0.35 0
0.45 0
0.55 0
0.65 0
0.75 0
0.85 0
0.95 0
1.05 0
