ag2 -0.02661936709596902
alf3 0.02712827744156671
ali3 -0.01187275777646711
ar 0.5427293197513778
as2 -0.008690609430965897
ash3 0.1058626492284332
b2h6 0.04519884511118087
bh3 0.01539070400061061
br2 -0.03709327911386223
brk -0.01558963531267585
c2h2 0.1314020500860711
c2h3br 0.07212802527625052
c2h3cl 0.07547287892672899
c2h3f 0.1024673249458974
c2h3i 0.05066473303843616
c2h4 0.09574094410652245
c2h4o 0.07245137312054382
c2h6 0.1156382110022647
c2h6o 0.1063476381623593
c3h6 0.1277662170505884
c3h8 0.1095639662232167
c4 -0.08993148462596116
c4h10 0.1070456488911401
c4h10o 0.1101614639878447
c4h4n2o2 0.02637435000695213
c4h5n3o 0.03471801102100695
c5h5n5 0.04791476097528772
c5h5n5o 0.05848943391401534
c5h5n 0.04662984666964575
c5h6 0.06270911713169389
c5h6n2o2 0.02859187830011509
c6f6 0.03889685169367477
c6h5nh2 0.06732202939752198
c6h5oh 0.05978107359101242
c6h6 0.06543865129687568
c7h8 0.06295566082777704
c8h10 0.06440721364444686
c8h8 0.02490648932671527
cbr4 -0.02318333362213955
ccl4 0.02559346673685427
cf4 0.1807380496816711
ch2o2 0.1043913146867629
ch4 0.128346035527535
ch4o 0.1126015537510524
ci4 -0.06211385200844902
cl2 -0.0109370061212163
clh 0.0989187292858516
con2h4 0.08663216539172648
cu2 -0.01342739370276572
f2 0.01688702389482092
f2mg 0.0007414087473370372
fh 0.114278724989933
gacl 0.008779189758370864
geh4 0.1179385509463928
h2 0.156261684245234
h2nnh2 0.09312286288539123
h2o 0.1071908470393592
he 0.818632052869491
hooh 0.1114648826527932
i2 -0.05546069402690645
k2 -0.0134685814738747
kh -0.001036145047369305
kr 0.3839058846836682
li2 -0.003149803455716214
lif -0.0003351539161815757
lih 0.004064356146955932
mgcl2 -0.006354095613625475
n2 0.1205513652697804
na2 -0.009991706888650016
na4 -0.004790284251955023
na6 -0.004242790030078098
nacl -0.02103556915826754
nccu -0.03404418585396388
nch 0.1245267156786479
ne 0.7686164143114649
nh3 0.1054843514732718
p2 -0.003708748204964292
ph3 0.1095246170607245
pn 0.02540029160945903
rb2 -0.01463261706418578
sf4 0.03467546816740351
sh2 0.1028219066084772
si2h6 0.08418824074302463
si5h12 0.02806744724991286
sih4 0.1158556727179813
tif4 -0.002659167131218781
xe 0.2850173682254548
