#        ag2  -0.6666  -0.7027 0.0362
#       alf3   0.7370   0.6669 0.0701
#       ali3  -0.3232  -0.2797 -0.0435
#         ar  14.7992  14.7305 0.0687
#        as2  -0.0549  -0.2609 0.2060
#       ash3   2.9425   2.8591 0.0834
#       b2h6   1.3394   1.2042 0.1352
#        beo  -2.2085  -2.0072 -0.2013
#         bf   1.7501   1.5141 0.2359
#        bh3   0.5074   0.3322 0.1752
#         bn  -3.9421  -3.1564 -0.7856
#        br2  -0.7544  -0.9360 0.1816
#        brk  -0.4146  -0.4453 0.0307
#       c2h2   3.6321   3.4967 0.1354
#     c2h3br   2.1528   2.0213 0.1315
#     c2h3cl   2.2626   2.1217 0.1409
#      c2h3f   2.9864   2.7963 0.1901
#      c2h3i   1.4157   1.3961 0.0196
#       c2h4   2.8304   2.6340 0.1963
#      c2h4o   2.0861   1.9109 0.1752
#       c2h6   3.1855   3.1138 0.0717
#      c2h6o   2.9246   2.8596 0.0650
#       c3h6   3.5181   3.4558 0.0623
#       c3h8   3.0203   2.9502 0.0701
#         c4  -2.2213  -0.0053 -2.2160
#      c4h10   2.9512   2.8830 0.0682
#     c4h10o   3.0316   2.9635 0.0681
#   c4h4n2o2   0.8352   0.6983 0.1369
#    c4h5n3o   1.1302   0.9201 0.2102
#     c5h5n5   1.3741   1.2791 0.0950
#    c5h5n5o   1.7594   1.5717 0.1877
#      c5h5n   1.3655   1.2353 0.1302
#       c5h6   1.9172   1.7717 0.1454
#   c5h6n2o2   0.8712   0.7681 0.1031
#       c6f6   1.0828   1.0755 0.0073
#    c6h5nh2   1.9360   1.8316 0.1044
#     c6h5oh   1.7374   1.6247 0.1127
#       c6h6   1.8898   1.7833 0.1065
#       c7h8   1.8100   1.7146 0.0955
#      c8h10   1.8340   1.7567 0.0773
#       c8h8   0.9022   0.7937 0.1085
#       cbr4  -0.5841  -0.4888 -0.0953
#       ccl4   0.7936   0.8593 -0.0657
#        cf4   4.9313   4.8871 0.0442
#      ch2o2   2.8795   2.6991 0.1804
#        ch4   3.5285   3.4533 0.0752
#       ch4o   3.0922   3.0264 0.0658
#        ci4  -1.7931  -1.6247 -0.1684
#        cl2  -0.0129  -0.1930 0.1801
#        clh   2.7850   2.6970 0.0880
#        co2   2.8404   2.7983 0.0421
#         co   1.5130   1.2156 0.2974
#     con2h4   2.3860   2.3298 0.0561
#        cs2   0.3841   0.2895 0.0947
#        cu2  -0.2428  -0.3366 0.0937
#         f2   0.8526   0.3938 0.4588
#       f2mg   0.0127  -0.0366 0.0493
#         fh   3.1230   3.0720 0.0510
#       gacl   0.3845   0.2651 0.1194
#       geh4   3.2841   3.1623 0.1217
#         h2   4.3085   4.2221 0.0864
#       h2co   1.8983   1.6653 0.2331
#     h2nnh2   2.5648   2.5079 0.0569
#        h2o   2.9392   2.8819 0.0573
#         he  22.3402  22.2160 0.1242
#        hn3   2.1689   2.0247 0.1442
#       hooh   3.0661   3.0127 0.0534
#         i2  -1.4100  -1.5038 0.0938
#         k2  -0.2330  -0.3236 0.0906
#         kh   0.0137  -0.0367 0.0504
#         kr  10.4703  10.4098 0.0605
#        li2  -0.0035  -0.1177 0.1142
#        lif  -0.0086  -0.0228 0.0142
#        lih   0.1384   0.0894 0.0490
#      mgcl2  -0.1282  -0.1895 0.0614
#        mgo  -1.2227  -1.2854 0.0628
#         n2   3.3128   3.0452 0.2676
#        na2  -0.1561  -0.2604 0.1042
#        na4  -0.3696  -0.1049 -0.2646
#        na6  -0.2071  -0.0740 -0.1331
#       nacl  -0.5633  -0.5875 0.0242
#       nccu  -1.0337  -0.9817 -0.0520
#        nch   3.4064   3.2063 0.2001
#         ne  20.9295  20.8381 0.0914
#        nh3   2.8995   2.8390 0.0604
#         o3  -0.0040  -1.5197 1.5157
#        ocs   1.9509   1.8458 0.1051
#       ocse   1.4882   1.4378 0.0505
#         p2   0.1081  -0.0993 0.2074
#        ph3   3.0405   2.9497 0.0907
#         pn   0.6769   0.4639 0.2129
#        rb2  -0.2662  -0.3664 0.1003
#        sf4   1.0367   0.9380 0.0987
#        sh2   2.8727   2.7880 0.0846
#      si2h6   2.3885   2.2740 0.1145
#     si5h12   0.9107   0.7900 0.1207
#       sih4   3.2322   3.1025 0.1297
#        so2  -0.0494  -0.3402 0.2908
#       tif4  -0.5511  -1.0643 0.5132
#         xe   7.7747   7.7224 0.0524
# mean error = 0.08017760818231168
# mean abs error = 0.16068768064728584
-1.25 0
-1.15 0
-1.05 0
-0.95 0
-0.85 1
-0.75 0
-0.65 0
-0.55 0
-0.45 0
-0.35 1
-0.25 2
-0.15 4
-0.05 11
0.05 59
0.15 15
0.25 3
0.35 0
0.45 2
0.55 0
0.65 0
0.75 0
0.85 0
0.95 0
1.05 0
