ag2 -0.0277021355746
alf3 0.0234405439936
ali3 -0.0261427978904
ar 0.538697288022
as2 -0.016501422623
ash3 0.103982586141
b2h6 0.0438360574542
beo -0.0787968461881
bf 0.0567463367231
bh3 0.015090489979
bn -0.138642262906
br2 -0.0436120364736
brk -0.0160117556966
c2h2 0.128486346999
c2h3br 0.062850459662
c2h3cl 0.0661998478183
c2h3f 0.0954048332004
c2h3i 0.0423063205623
c2h4 0.0898973835774
c2h4o 0.0641810354967
c2h6 0.113903066886
c2h6o 0.105155334498
c3h6 0.125327823233
c3h8 0.107617746285
c4 -0.103550538267
c4h10 0.104850214337
c4h10o 0.108478915208
c4h4n2o2 0.00957086024474
c4h5n3o 0.0175198669129
c5h5n5 0.0336064241848
c5h5n5o 0.0646020192477
c5h5n 0.0345518291666
c5h6 0.0522254343756
c5h6n2o2 0.0110902722761
c6f6 0.0218783704104
c6h5nh2 0.0557455231202
c6h5oh 0.0480558915188
c6h6 0.0541105731045
c7h8 0.051583653471
c8h10 0.0565598488584
c8h8 0.0115170628433
cbr4 -0.041133377577
ccl4 0.00703829451774
cf4 0.180143326986
ch2o2 0.112632961387
ch4 0.12701351337
ch4o 0.111539670392
ci4 -0.0837766503355
cl2 -0.0207809569121
clh 0.0957087681386
co2 0.0989794525151
co 0.0412117361832
con2h4 0.0838066255838
cs2 -0.00647496230116
cu2 -0.0106611932465
f2 0.00566122958846
f2mg 0.000205984842171
fh 0.113270447861
gacl 0.0059014214522
geh4 0.117195385874
h2 0.155858089098
h2co 0.0577214530556
h2nnh2 0.0915152056457
h2o 0.106107797343
he 0.818594981671
hn3 0.0636669857562
hooh 0.110196041848
i2 -0.0662833736929
k2 -0.0140022210983
kh -0.00150334421055
kr 0.381959902736
li2 -0.0030440364844
lif -0.00074928965407
lih 0.00389536538525
mgcl2 -0.00897885882117
mgo -0.0485773102219
n2 0.108658407085
na2 -0.0102767036483
na4 -0.0222445526117
na6 -0.023287047277
nacl -0.0214971358243
nccu -0.0329813440559
nch 0.122028593793
ne 0.76758093653
nh3 0.104270385746
o3 -0.0585217439077
ocs 0.0555544441303
ocse 0.0385682825503
p2 -0.0138195032077
ph3 0.106590790799
pn 0.00972894558697
rb2 -0.0154824176727
sf4 0.021533500013
sh2 0.0996615655021
si2h6 0.0841902613192
si5h12 0.0222757859069
sih4 0.114863465492
so2 -0.0204973152173
tif4 -0.109194419211
xe 0.280001000695
