ag2 0.2801614137491923
alf3 0.565006109149673
ali3 0.3641796513475992
ar 0.5763855391285693
as2 0.3725252935995637
ash3 0.3858623179738197
b2h6 0.4534966613111472
beo 0.360087103923065
bf 0.4160199168590226
bh3 0.490755435369608
bn 0.4352589435591232
br2 0.3906311437944147
brk 0.3031374857212393
c2h2 0.4297259882751275
c2h3br 0.3475769518395994
c2h3cl 0.3786470250171892
c2h3f 0.3961057207032386
c2h3i 0.3488944298971773
c2h4 0.3996067893289546
c2h4o 0.3802164146399269
c2h6 0.4695186966888931
c2h6o 0.3932899882587771
c3h6 0.4032285874984218
c3h8 0.4462166837541959
c4 0.4230173919249959
c4h10 0.4286308868446611
c4h10o 0.3622503284760552
c4h4n2o2 0.3580968506169416
c4h5n3o 0.3334219473631692
c5h5n5 0.317630680636002
c5h5n5o 0.308835714662878
c5h5n 0.3633356850783975
c5h6 0.3285390197300964
c5h6n2o2 0.3430908405991104
c6f6 0.3814217894163517
c6h5nh2 0.3010017727826692
c6h5oh 0.3277103163847778
c6h6 0.351299207277158
c7h8 0.3362397648573851
c8h10 0.33457742787522
c8h8 0.3176976055347007
cbr4 0.3880841542093364
ccl4 0.4300281272411668
cf4 0.5992027666767678
ch2o2 0.4250702952071729
ch4 0.5308071541544915
ch4o 0.4058259122574533
ci4 0.3447765840758576
cl2 0.4247958495778813
clh 0.4673331258259731
co2 0.5097206078942581
co 0.530908193283399
con2h4 0.3759733675281373
cs2 0.3752310770338452
cu2 0.2776701393128471
f2 0.576164423271436
f2mg 0.5066576442169627
fh 0.5861543031686471
gacl 0.3637188082807694
geh4 0.4623971362622424
h2 0.6034844972657715
h2co 0.4012920046073689
h2nnh2 0.3569221863142834
h2o 0.4607967798720627
he 0.9011227169656257
hn3 0.4025761055541395
hooh 0.4225751063102643
i2 0.354077886392936
k2 0.1546653641203541
kh 0.2281409500264688
kr 0.5155064856490866
li2 0.1973723219901289
lif 0.417639995280744
lih 0.2938340779858455
mgcl2 0.4349883209830153
mgo 0.3420106503387709
n2 0.5754087176575435
na2 0.1854002366866661
na4 0.1633009848587578
na6 0.1690167324682395
nacl 0.3384681175040217
nccu 0.3791815144770047
nch 0.5149117866150329
ne 0.7804688478873529
nh3 0.3983072277236185
o3 0.4851697113164763
ocs 0.4190224315764621
ocse 0.391726763061737
p2 0.3968580083308034
ph3 0.3917297353858873
pn 0.4396883610004276
rb2 0.1493569818043428
sf4 0.4721983032825285
sh2 0.3834643336733183
si2h6 0.3965406477797135
si5h12 0.3477577691103351
sih4 0.4738291912269271
so2 0.4608439350430263
tif4 0.5788806359051916
xe 0.4512654117907983
