#        ag2   7.6236   7.4131 0.2105
#       alf3  15.3746  15.3078 0.0668
#       ali3   9.9098   9.8414 0.0685
#         ar  15.6843  15.6254 0.0589
#        as2  10.1369   9.9134 0.2235
#       ash3  10.4999  10.4198 0.0801
#       b2h6  12.3403  12.2873 0.0530
#        beo   9.7985   9.8796 -0.0811
#         bf  11.3205  11.1983 0.1222
#        bh3  13.3541  13.3106 0.0435
#         bn  11.8440  11.9254 -0.0814
#        br2  10.6296  10.5427 0.0869
#        brk   8.2488   8.1733 0.0755
#       c2h2  11.6934  11.5527 0.1407
#     c2h3br   9.4581   9.2874 0.1706
#     c2h3cl  10.3035  10.1272 0.1763
#      c2h3f  10.7786  10.5976 0.1810
#      c2h3i   9.4939   9.3648 0.1291
#       c2h4  10.8739  10.6851 0.1888
#      c2h4o  10.3462  10.1836 0.1626
#       c2h6  12.7763  12.7057 0.0706
#      c2h6o  10.7020  10.6130 0.0890
#       c3h6  10.9724  10.8550 0.1174
#       c3h8  12.1422  12.0485 0.0937
#         c4  11.5109  11.2735 0.2374
#      c4h10  11.6636  11.5640 0.0996
#     c4h10o   9.8573   9.7491 0.1083
#   c4h4n2o2   9.7443   9.5662 0.1782
#    c4h5n3o   9.0729   8.7845 0.2883
#     c5h5n5   8.6432   8.3287 0.3145
#    c5h5n5o   8.4038   8.0409 0.3630
#      c5h5n   9.8869   9.7176 0.1692
#       c5h6   8.9400   8.6933 0.2467
#   c5h6n2o2   9.3360   9.1517 0.1843
#       c6f6  10.3790  10.1452 0.2338
#    c6h5nh2   8.1907   7.9759 0.2148
#     c6h5oh   8.9175   8.6934 0.2240
#       c6h6   9.5593   9.3159 0.2435
#       c7h8   9.1496   8.9038 0.2458
#      c8h10   9.1043   8.8532 0.2511
#       c8h8   8.6450   8.4048 0.2402
#       cbr4  10.5603  10.4759 0.0844
#       ccl4  11.7017  11.6040 0.0977
#        cf4  16.3051  16.2371 0.0680
#      ch2o2  11.5668  11.4226 0.1442
#        ch4  14.4440  14.3820 0.0620
#       ch4o  11.0431  10.9603 0.0828
#        ci4   9.3819   9.3040 0.0779
#        cl2  11.5593  11.4560 0.1033
#        clh  12.7168  12.6440 0.0728
#        co2  13.8702  13.7312 0.1390
#         co  14.4467  14.3722 0.0745
#     con2h4  10.2308  10.0789 0.1519
#        cs2  10.2106  10.0140 0.1966
#        cu2   7.5558   7.3761 0.1797
#         f2  15.6782  15.5281 0.1501
#       f2mg  13.7869  13.7057 0.0812
#         fh  15.9501  15.9007 0.0494
#       gacl   9.8973   9.7868 0.1105
#       geh4  12.5825  12.5319 0.0506
#         h2  16.4217  16.4029 0.0188
#       h2co  10.9197  10.7774 0.1423
#     h2nnh2   9.7123   9.6212 0.0911
#        h2o  12.5389  12.4765 0.0624
#         he  24.5208  24.5122 0.0086
#        hn3  10.9547  10.7188 0.2359
#       hooh  11.4989  11.3886 0.1103
#         i2   9.6350   9.5509 0.0840
#         k2   4.2087   4.0795 0.1291
#         kh   6.2080   6.1257 0.0824
#         kr  14.0276  13.9783 0.0493
#        li2   5.3708   5.2703 0.1005
#        lif  11.3646  11.2754 0.0892
#        lih   7.9956   7.9617 0.0340
#      mgcl2  11.8366  11.7559 0.0807
#        mgo   9.3066   8.1718 1.1348
#         n2  15.6577  15.5961 0.0616
#        na2   5.0450   4.9408 0.1042
#        na4   4.4436   4.2515 0.1922
#        na6   4.5992   4.3703 0.2289
#       nacl   9.2102   9.1196 0.0906
#       nccu  10.3181  10.6944 -0.3763
#        nch  14.0115  13.9015 0.1100
#         ne  21.2376  21.2065 0.0311
#        nh3  10.8385  10.7680 0.0705
#         o3  13.2021  12.7886 0.4135
#        ocs  11.4022  11.2419 0.1603
#       ocse  10.6594  10.4962 0.1632
#         p2  10.7991  10.5941 0.2050
#        ph3  10.6595  10.5663 0.0932
#         pn  11.9645  11.7983 0.1662
#        rb2   4.0642   3.9327 0.1315
#        sf4  12.8492  12.7023 0.1469
#        sh2  10.4346  10.3529 0.0817
#      si2h6  10.7904  10.7058 0.0846
#     si5h12   9.4630   9.3563 0.1067
#       sih4  12.8936  12.8441 0.0495
#        so2  12.5402  12.3729 0.1673
#       tif4  15.7521  15.6896 0.0625
#         xe  12.2796  12.2329 0.0467
# mean error = 0.13310322835570187
# mean abs error = 0.1438806772712866
-1.25 0
-1.15 0
-1.05 0
-0.95 0
-0.85 0
-0.75 0
-0.65 0
-0.55 0
-0.45 1
-0.35 0
-0.25 0
-0.15 2
-0.05 9
0.05 52
0.15 30
0.25 3
0.35 2
0.45 0
0.55 0
0.65 0
0.75 0
0.85 0
0.95 0
1.05 1
