ag2 -0.02558621042634404
alf3 0.02525788517299976
ali3 -0.008421204090603016
ar 0.540429487898608
as2 -0.009390298495471997
ash3 0.1031267873161917
b2h6 0.04090961696019389
bh3 0.008834810812288577
br2 -0.03996706127529243
brk -0.01652960616580224
c2h2 0.1267299899844993
c2h3br 0.07234861861058139
c2h3cl 0.07537445862398835
c2h3f 0.1005797068756537
c2h3i 0.05235507344518008
c2h4 0.09283482359172224
c2h4o 0.07100642681166508
c2h6 0.1131577554966075
c2h6o 0.1042063149985106
c3h6 0.1257915397527903
c3h8 0.1071843473866207
c4 -0.08919710232530953
c4h10 0.1047846822384996
c4h10o 0.1079630171135951
c4h4n2o2 0.03060688587552515
c4h5n3o 0.03957303559874656
c5h5n5 0.05379686917148773
c5h5n5o 0.06446695286911958
c5h5n 0.04945659505217677
c5h6 0.06395610680657857
c5h6n2o2 0.03378119943156888
c6f6 0.04512492963096372
c6h5nh2 0.07031335309007083
c6h5oh 0.06274838511875745
c6h6 0.06806733274189394
c7h8 0.06586053645259622
c8h10 0.06771485365711924
c8h8 0.02817368006630511
cbr4 -0.01758238590418124
ccl4 0.03043897938219231
cf4 0.1794332363619865
ch2o2 0.1031897665796886
ch4 0.1256185832607396
ch4o 0.1103944077206618
ci4 -0.05371663176711991
cl2 -0.01348742210898604
clh 0.09636422140175016
con2h4 0.08522080042355622
cu2 -0.01438957987875723
f2 0.01228027856786978
f2mg -0.0004516858884286212
fh 0.1128274515328781
gacl 0.006045090554438651
geh4 0.1137333247733091
h2 0.1530741930239171
h2nnh2 0.09132561283678546
h2o 0.1054254671346443
he 0.8140817482959903
hooh 0.1101545440908031
i2 -0.05483959970487457
k2 -0.01592978900281248
kh -0.002233242529020019
kr 0.3818486087775801
li2 -0.007687896219490563
lif -0.0007234407697187389
lih 0.002322877341736862
mgcl2 -0.00789329681734996
n2 0.1133721436385496
na2 -0.01328310224705453
na4 -0.0002012718182771886
na6 -0.005450718543507658
nacl -0.02164831424730088
nccu -0.03556867491235038
ne 0.7654207164558926
nh3 0.1034211847555255
p2 -0.009628546605581859
ph3 0.1063065382235805
pn 0.002049961960575882
rb2 -0.02225181121176018
sf4 0.03645612939357923
sh2 0.1001054587657181
si2h6 0.07933462986677058
si5h12 0.02504694276609535
sih4 0.1112673026074042
tif4 0.0003955013520984347
xe 0.2832085126928412
