ag2 -0.02582488165409977
alf3 0.02450737798128213
ali3 -0.01027858451421425
ar 0.5413355651266322
as2 -0.009587599245242918
ash3 0.1050702433236414
b2h6 0.04425428040955036
beo -0.07376427778547763
bf 0.0556436802341692
bh3 0.01220784851016847
bn -0.1159971323470669
br2 -0.03439735271556498
brk -0.01636404233616995
c2h2 0.1285007889578468
c2h3br 0.07428160834127623
c2h3cl 0.07797127713380658
c2h3f 0.1027620653446471
c2h3i 0.05130420686854795
c2h4 0.09679954524536528
c2h4o 0.07022464134402057
c2h6 0.11442899469856
c2h6o 0.1050867903956851
c3h6 0.1269988708887821
c3h8 0.108417774786511
c4 -0.0001948894624232841
c4h10 0.1059467319891915
c4h10o 0.1089066739061319
c4h4n2o2 0.02566190116464053
c4h5n3o 0.03381215946198373
c5h5n5 0.0470061445477764
c5h5n5o 0.05775932869920308
c5h5n 0.04539536377660353
c5h6 0.06510992482858535
c5h6n2o2 0.02822791473876486
c6f6 0.03952478192951628
c6h5nh2 0.06731137542952084
c6h5oh 0.05970755268575208
c6h6 0.06553546213094259
c7h8 0.06300838988309525
c8h10 0.06455652861474269
c8h8 0.02916694590431582
cbr4 -0.01796360089146662
ccl4 0.03157843775730067
cf4 0.1795986850550575
ch2o2 0.09919038225089408
ch4 0.1269069009671666
ch4o 0.1112190169202855
ci4 -0.05970530883579883
cl2 -0.007091258582307254
clh 0.09911384413274926
co2 0.1028368447601007
co 0.04467381797975386
con2h4 0.085620223870432
cs2 0.01063762153652527
cu2 -0.01236800086097258
f2 0.01447238783789562
f2mg -0.00134549577443055
fh 0.1128923156269597
gacl 0.00974108749747009
geh4 0.1162137812775035
h2 0.1551595800744057
h2co 0.0611981076573673
h2nnh2 0.09216312256202877
h2o 0.1059079146022132
he 0.8164245676929434
hn3 0.0744074379575823
hooh 0.1107151273920053
i2 -0.05526222881063102
k2 -0.01189310835236604
kh -0.001347822653076026
kr 0.3825531176995708
li2 -0.00432523087953518
lif -0.0008387396661445662
lih 0.003286502952169513
mgcl2 -0.006964906460930649
mgo -0.04723913529638919
n2 0.1119098531783369
na2 -0.009568017248323771
na4 -0.003856554712869795
na6 -0.002719891416220643
nacl -0.0215899750412718
nccu -0.03607760752799465
nch 0.1178283482238899
ne 0.7657860943307856
nh3 0.1043323729896272
o3 -0.05584749771138647
ocs 0.06783329710160579
ocse 0.05283764677431431
p2 -0.00364797555302857
ph3 0.1084010907868813
pn 0.01704929834311658
rb2 -0.0134665382498514
sf4 0.03447108364588267
sh2 0.1024585867491203
si2h6 0.08356692069564871
si5h12 0.0290334605768613
sih4 0.1140140773688652
so2 -0.01250166245681079
tif4 -0.03911214677146273
xe 0.2837915431556785
